metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,82.02276,0.5048103260839475,81.41108333333334,82.90151666666667,27762.0,27762,27762,227.88166666666666,27.27516105349017,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,183.62822,0.8120110049807688,182.40768333333332,184.81118333333333,27762.0,27762,27762,460.65666666666664,8.784815041231202,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,65.2629,0.8341649106060628,63.7667,66.66605,27762.0,27762,27762,221.16500000000002,31.76519025172674,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,0,1,2000,True,random,random,10,99.14014666666667,0.9660239712410587,97.96401666666667,101.28016666666667,27762.0,27762,27762,376.62166666666667,4.47646141389864,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,1,1,2000,False,none,none,10,178.95240333333334,0.9326218697975518,177.45213333333334,180.37626666666665,27762.0,27762,27762,456.23999999999995,8.92659433489353,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,78.88336333333334,0.5269332296469542,77.92653333333332,79.79056666666666,27762.0,27762,27762,226.60999999999999,27.98260835537621,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,177.75666166666667,1.0468476805036835,176.22933333333333,179.58738333333335,27762.0,27762,27762,457.4966666666666,9.148118608439342,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,63.05634166666666,0.4424609848357849,62.340466666666664,63.65265,27762.0,27762,27762,207.89166666666665,14.547873821148206,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,greedy,1,4,1,1,2000,True,random,random,10,95.44611166666667,0.9262007450474993,94.38318333333333,97.69061666666667,27762.0,27762,27762,374.98,7.6154318636001115,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,0,1,2000,False,none,none,10,184.45605,0.8128523419127717,183.30235,185.50979999999998,27762.0,27762,27762,458.9633333333333,9.660469916745544,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,81.8539,0.4272850446513631,81.32161666666666,82.66573333333334,27762.0,27762,27762,219.29000000000002,7.885931370500692,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,183.87936833333333,0.7148667592096133,182.9474,184.96355,27762.0,27762,27762,461.1416666666667,13.757651630822094,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,65.29033666666666,0.8588565726204439,63.54613333333334,66.69491666666667,27762.0,27762,27762,224.63333333333335,30.32999065831266,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,0,1,2000,True,random,random,10,98.996965,0.9627885540670826,97.46835,100.3607,27762.0,27762,27762,376.8233333333334,5.099498886056248,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,1,1,2000,False,none,none,10,179.44030333333333,0.9009189722817986,178.18166666666667,181.21058333333335,27762.0,27762,27762,454.485,5.9025964678036695,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,78.85546166666667,0.6518944321606829,77.97786666666666,79.82913333333333,27762.0,27762,27762,224.48666666666668,29.91095096539595,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,178.29770333333335,0.8173322349775087,177.04451666666668,179.68678333333335,27762.0,27762,27762,456.9,6.1314610668921965,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,62.93402833333333,0.7084542152212897,61.90801666666667,64.31076666666667,27762.0,27762,27762,208.59,10.707391009121794,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,0,4,1,1,2000,True,random,random,10,95.06041333333334,1.1440025549753472,93.742,97.48578333333333,27762.0,27762,27762,370.8383333333333,6.229202681674657,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,0,1,2000,False,none,none,10,184.41437833333333,0.7111958043336859,183.2223666666667,185.2771833333333,27762.0,27762,27762,455.825,2.369446072684095,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,81.91790833333333,0.5147927016716976,81.11326666666668,82.73138333333333,27762.0,27762,27762,227.61166666666668,28.020600942172777,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,183.60335333333333,0.7753321838786427,182.5472,184.74156666666667,27762.0,27762,27762,460.305,9.34560717432476,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,65.30942166666667,0.8544578789960307,63.815933333333334,66.67988333333334,27762.0,27762,27762,220.62333333333336,29.609997060552463,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,0,1,2000,True,random,random,10,99.08953666666666,1.1390337052590003,97.37536666666666,101.25326666666666,27762.0,27762,27762,380.79166666666663,8.244434149439522,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,1,1,2000,False,none,none,10,178.94802833333333,1.0925219500874306,177.22656666666666,180.53176666666667,27762.0,27762,27762,458.3416666666667,6.134637794050903,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,78.939885,0.4754832976938345,78.18321666666667,79.91898333333333,27762.0,27762,27762,215.91500000000002,6.141602969668185,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,177.71435833333334,1.1079712756240596,176.11645,179.54576666666665,27762.0,27762,27762,455.86833333333334,10.014977826445614,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,63.010929999999995,0.5946103383158585,61.7871,63.5802,27762.0,27762,27762,205.41500000000002,5.684370221477037,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,1000,nearest,1,4,1,1,2000,True,random,random,10,95.26984166666668,0.8265957420384982,94.0578,96.8912,27762.0,27762,27762,373.91833333333335,8.29062183999651,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,0,1,2000,False,none,none,10,174.41133333333332,0.952767699104451,173.02245,175.60013333333333,27762.0,27762,27762,472.3583333333333,13.872537597091467,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,78.09342166666667,0.5359888975293153,77.59428333333334,79.37851666666667,27762.0,27762,27762,214.08499999999998,11.828377809528169,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,170.62671666666668,1.1231572083052017,169.05346666666668,171.83661666666666,27762.0,27762,27762,472.6933333333333,11.949438749152746,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,50.99864166666667,1.594116953499706,48.7693,53.263799999999996,27762.0,27762,27762,180.56333333333333,6.922372925058304,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,0,1,2000,True,random,random,10,85.41329166666667,0.920118176697704,84.0784,86.97138333333334,27762.0,27762,27762,364.0133333333333,7.732721878764352,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,1,1,2000,False,none,none,10,160.56801000000002,0.8852265150656699,158.93568333333332,161.6508,27762.0,27762,27762,450.9866666666667,11.599339593802096,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,72.20678833333334,0.5704444610034414,71.29690000000001,73.36935,27762.0,27762,27762,204.09333333333333,3.8262833722091796,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,154.89751833333332,1.2460835866195374,153.00265,156.57195,27762.0,27762,27762,445.85,17.61056255717707,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,47.13966166666667,1.222671775834725,44.859966666666665,48.88983333333333,27762.0,27762,27762,170.72333333333333,5.925026436363381,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,0,4,1,1,2000,True,random,random,10,78.19089333333334,0.9623085416183352,76.38698333333333,79.28236666666666,27762.0,27762,27762,353.0466666666667,8.31302265599056,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,0,1,2000,False,none,none,10,174.38794666666666,0.8986569075673567,173.13276666666667,175.55191666666667,27762.0,27762,27762,472.5883333333333,8.993454581452124,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,78.04281166666667,0.5230993331564897,77.59428333333334,79.37851666666667,27762.0,27762,27762,213.63833333333332,11.786171144477482,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,170.62555666666668,1.1199312574307227,168.93310000000002,172.0622833333333,27762.0,27762,27762,464.2333333333333,10.183962216139314,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,50.98860666666667,1.602820962892118,48.7693,53.263799999999996,27762.0,27762,27762,179.38666666666668,7.074191486324445,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,0,1,2000,True,random,random,10,85.45136666666667,0.90258069937756,84.0784,86.97138333333334,27762.0,27762,27762,365.65666666666664,6.488266712942046,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,1,1,2000,False,none,none,10,160.25605833333333,1.0577749717005893,158.74076666666667,161.76543333333333,27762.0,27762,27762,454.75,13.293437998770683,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,72.185195,0.5111618774335175,71.70795,73.40803333333334,27762.0,27762,27762,205.27333333333337,8.560745900350636,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,154.6679883333333,1.1442065490351536,152.92961666666667,155.92715,27762.0,27762,27762,441.99333333333334,9.701002875482686,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,47.115995,1.2340724592311088,44.859966666666665,48.914033333333336,27762.0,27762,27762,168.37333333333333,5.872451903423708,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,greedy,1,4,1,1,2000,True,random,random,10,78.16174,1.0253797058277754,76.09545,79.28236666666666,27762.0,27762,27762,352.68333333333334,8.193097817788587,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,0,1,2000,False,none,none,10,174.44567,1.017032293901973,172.621,175.53538333333333,27762.0,27762,27762,477.8533333333333,10.283118132090028,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,78.02379833333333,0.5874814597783797,77.47966666666666,79.31951666666667,27762.0,27762,27762,212.54166666666666,12.013462741318051,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,170.76603500000002,1.049162352488697,169.05866666666668,172.36361666666664,27762.0,27762,27762,468.34666666666664,7.900569599718757,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,51.10951333333333,1.5401232171685888,48.645133333333334,53.29756666666666,27762.0,27762,27762,180.81666666666666,4.35489649208683,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,0,1,2000,True,random,random,10,85.24457666666667,1.15865180962111,83.49298333333333,87.22531666666667,27762.0,27762,27762,359.95,4.253647672118443,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,1,1,2000,False,none,none,10,160.571155,1.0940670611076098,159.0202,161.87834999999998,27762.0,27762,27762,441.8166666666667,11.839096145013091,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,72.254345,0.5999200801737488,71.63136666666666,73.45553333333334,27762.0,27762,27762,201.96166666666667,5.559909682630872,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,154.705795,1.1482963923814176,152.6954,156.58728333333332,27762.0,27762,27762,444.14,13.804651658314564,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,47.00814666666666,0.9531434703711266,45.1115,48.12571666666667,27762.0,27762,27762,172.02666666666667,8.07045442140039,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,0,4,1,1,2000,True,random,random,10,78.79746666666668,0.9462589760815058,77.70458333333333,80.2642,27762.0,27762,27762,351.4,6.324150262541973,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,0,1,2000,False,none,none,10,174.41406166666667,1.0148986172091117,172.87866666666665,175.6679,27762.0,27762,27762,474.81499999999994,9.968683835261693,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,77.99479333333333,0.5610843726412472,77.47966666666666,79.2132,27762.0,27762,27762,212.445,11.688849413748297,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,170.51617,0.7827316611208375,169.2529,171.53519999999997,27762.0,27762,27762,469.45166666666665,11.253346415869181,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,51.104415,1.5454547519337756,48.60661666666667,53.287533333333336,27762.0,27762,27762,180.30666666666667,4.950316114111261,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,0,1,2000,True,random,random,10,85.24416666666667,1.157873491671713,83.49298333333333,87.22121666666666,27762.0,27762,27762,359.95,4.2536476721184355,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,1,1,2000,False,none,none,10,160.42614333333333,1.1058043687406498,158.60408333333334,161.63985,27762.0,27762,27762,451.2466666666666,11.01714376733477,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,72.18933,0.5424404326857875,71.63136666666666,73.45553333333334,27762.0,27762,27762,202.89833333333334,5.680535588120301,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,154.53772833333332,1.1808282826690861,152.74706666666668,156.36073333333334,27762.0,27762,27762,442.9483333333334,15.120900525962366,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,47.01981,0.9614191168704456,45.111383333333336,48.20471666666666,27762.0,27762,27762,169.87166666666667,5.736535765825288,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,2000,nearest,1,4,1,1,2000,True,random,random,10,78.74286333333333,1.0099431045519813,77.70458333333333,80.2642,27762.0,27762,27762,351.8183333333333,5.7020272007007025,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,0,1,2000,False,none,none,10,162.64371,1.250413978786893,160.57666666666668,164.03725,27762.0,27762,27762,471.81499999999994,12.440434497790942,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,71.84684333333334,0.6678114900530809,70.55918333333334,73.16646666666666,27762.0,27762,27762,208.89166666666665,12.314523318744467,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,157.61657,1.142574688127928,155.59561666666664,158.97851666666665,27762.0,27762,27762,471.5683333333333,8.272886138569062,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,38.65832833333333,1.1709119841264712,36.99985,40.613733333333336,27762.0,27762,27762,131.62666666666667,10.244664977139424,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,0,1,2000,True,random,random,10,72.98941833333333,0.7220579054722315,71.52148333333334,74.03688333333334,27762.0,27762,27762,349.5866666666667,11.126852183172591,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,1,15,3000,greedy,0,4,1,1,2000,False,none,none,10,140.83186666666666,1.2171513429081855,138.7942,142.13308333333333,27762.0,27762,27762,440.9116666666667,8.441300767178914,,10,
