metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,rawRows,servedRatioMean
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86941.0,86339,87232,4,136.27115987460814
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,87052.5,86541,87500,4,136.4459247648903
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86953.5,86389,87232,4,136.29075235109718
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86908.5,86389,87163,4,136.22021943573668
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86953.5,86389,87232,4,136.29075235109718
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,87031.25,86541,87288,4,136.41261755485894
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86941.0,86339,87232,4,136.27115987460814
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86920.25,86389,87210,4,136.23863636363637
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86941.0,86339,87232,4,136.27115987460814
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,91396.75,90833,91885,4,143.25509404388714
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86839.25,86210,87122,4,136.11167711598745
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86872.75,86221,87331,4,136.16418495297805
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86804.5,86184,87146,4,136.05721003134795
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86872.75,86221,87331,4,136.16418495297805
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,91396.75,90833,91885,4,143.25509404388714
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86839.25,86210,87122,4,136.11167711598745
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86883.75,86265,87331,4,136.1814263322884
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86809.0,86223,87163,4,136.06426332288402
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86883.75,86265,87331,4,136.1814263322884
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,91396.75,90833,91885,4,143.25509404388714
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86839.25,86210,87122,4,136.11167711598745
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86872.75,86221,87331,4,136.16418495297805
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86804.5,86184,87146,4,136.05721003134795
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86872.75,86221,87331,4,136.16418495297805
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,91396.75,90833,91885,4,143.25509404388714
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86839.25,86210,87122,4,136.11167711598745
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86883.75,86265,87331,4,136.1814263322884
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86809.0,86223,87163,4,136.06426332288402
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86883.75,86265,87331,4,136.1814263322884
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,88800.0,87815,90020,4,139.18495297805643
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86862.5,86245,87248,4,136.14811912225704
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86876.5,86219,87210,4,136.17006269592477
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86871.75,86226,87210,4,136.16261755485894
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86876.5,86219,87210,4,136.17006269592477
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,88877.75,87220,90020,4,139.3068181818182
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86878.5,86245,87210,4,136.173197492163
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86891.0,86277,87210,4,136.19278996865205
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86871.75,86226,87210,4,136.16261755485894
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86891.0,86277,87210,4,136.19278996865205
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,88800.0,87815,90020,4,139.18495297805643
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86862.5,86245,87248,4,136.14811912225704
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86876.5,86219,87210,4,136.17006269592477
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86871.75,86226,87210,4,136.16261755485894
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86876.5,86219,87210,4,136.17006269592477
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,88877.75,87220,90020,4,139.3068181818182
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86878.5,86245,87210,4,136.173197492163
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86891.0,86277,87210,4,136.19278996865205
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86871.75,86226,87210,4,136.16261755485894
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86891.0,86277,87210,4,136.19278996865205
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,87013.5,86453,87288,4,136.38479623824452
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86953.0,86389,87171,4,136.28996865203763
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86915.0,86389,87171,4,136.23040752351096
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86953.0,86389,87171,4,136.28996865203763
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86954.25,86541,87227,4,136.29192789968653
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86940.5,86339,87171,4,136.2703761755486
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86926.75,86389,87210,4,136.24882445141066
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86940.5,86339,87171,4,136.2703761755486
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,87013.5,86453,87288,4,136.38479623824452
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86953.0,86389,87171,4,136.28996865203763
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86915.0,86389,87171,4,136.23040752351096
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86953.0,86389,87171,4,136.28996865203763
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86954.25,86541,87227,4,136.29192789968653
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86904.0,86389,87164,4,136.2131661442006
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86940.5,86339,87171,4,136.2703761755486
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86926.75,86389,87210,4,136.24882445141066
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86940.5,86339,87171,4,136.2703761755486
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,95287.25,91775,102431,4,3.4322905410273035
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,95174.5,91363,102161,4,3.4282292342050287
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,95198.0,91301,101817,4,3.4290757150061233
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,95287.25,91775,102431,4,3.4322905410273035
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,95174.5,91363,102161,4,3.4282292342050287
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,95198.0,91301,101817,4,3.4290757150061233
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,95287.25,91775,102431,4,3.4322905410273035
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,95174.5,91363,102161,4,3.4282292342050287
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,95198.0,91301,101817,4,3.4290757150061233
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,95287.25,91775,102431,4,3.4322905410273035
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,95174.5,91363,102161,4,3.4282292342050287
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,95198.0,91301,101817,4,3.4290757150061233
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90442.75,90323,90592,4,3.257789424393055
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.0,90397,90800,4,3.264390173618615
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90735.5,90717,90753,4,3.2683344139471218
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,90611.25,90397,90788,4,3.2638588718392048
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.0,90397,90800,4,3.264390173618615
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90735.5,90717,90753,4,3.2683344139471218
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,90611.25,90397,90788,4,3.2638588718392048
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.0,90397,90800,4,3.264390173618615
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90735.5,90717,90753,4,3.2683344139471218
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,90611.25,90397,90788,4,3.2638588718392048
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.0,90397,90800,4,3.264390173618615
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90735.5,90717,90753,4,3.2683344139471218
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,90611.25,90397,90788,4,3.2638588718392048
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90537.25,90397,90722,4,3.261193357827246
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.75,90501,90771,4,3.264417188963331
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90787.5,90687,91005,4,3.2702074778474173
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90612.25,90501,90731,4,3.2638948922988256
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,90616.0,90501,90745,4,3.264029969022405
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,90612.25,90501,90731,4,3.2638948922988256
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,90626.75,90501,90771,4,3.264417188963331
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,90787.5,90687,91005,4,3.2702074778474173
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,90612.25,90501,90731,4,3.2638948922988256
