variant_k,kHops,spawnScenario,taxiCount,taxiSeatCount,p2pRqsRadius,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingMode,Calculation Time [millis],Client Travel Time [min],Client Waiting Time [min],Simulation Time [millis],Taxi Travel Distance [km]
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,1,past-avg-revisit,1.7774999999999999,1975.1225,86.155,2.2875,678678.885
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,1,past-avg-total,2.6725000000000003,2204.0625,350.055,3.1425,417568.58999999997
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,1,random,1.7650000000000001,1975.1225,86.155,2.2725,678678.885
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,0,none,1.4325,2058.63,170.045,1.845,279647.815
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,0,past-avg,2.55,2109.325,228.64499999999998,3.02,362313.8025
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,0,past-avg-revisit,1.0625,2051.725,162.3175,1.55,651941.6625
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,0,past-avg-total,1.4575,2054.3050000000003,165.04500000000002,1.93,484968.45
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,0,random,1.0675000000000001,2051.725,162.3175,1.5675000000000001,651941.6625
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,1,none,1.52,2058.63,170.045,1.935,279647.815
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,1,past-avg,3.5075000000000003,2109.325,228.64499999999998,4.297499999999999,362313.8025
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,1,past-avg-revisit,1.085,2051.725,162.3175,1.58,651941.6625
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,1,past-avg-total,1.66,2054.3050000000003,165.04500000000002,2.19,484968.45
P2PCollector+nearest (k=0),0,BASELINE,1685,1,2000,1,4,1,random,1.06,2051.725,162.3175,1.55,651941.6625
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,0,none,0.94,2136.9300000000003,247.535,1.345,291096.035
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,0,past-avg,1.8225,2142.56,253.89,2.2925,360554.3275
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,0,past-avg-revisit,1.1325,2134.0725,244.6625,1.6275,661281.7225
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,0,past-avg-total,1.2275,2136.515,247.115,1.7025000000000001,504365.9475
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,0,random,1.0375,2134.0725,244.6625,1.5275,661281.7225
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,1,none,1.12,2136.9300000000003,247.535,1.56,291096.035
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,1,past-avg,1.725,2142.56,253.89,2.1825,360554.3275
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,1,past-avg-revisit,1.0575,2134.0725,244.6625,1.56,661281.7225
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,1,past-avg-total,1.15,2136.515,247.115,1.62,504365.9475
P2PCollector+nearest (k=0),0,BASELINE,1685,1,3000,1,4,1,random,1.0625,2134.0725,244.6625,1.5675000000000001,661281.7225
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,0,none,0.01,834.8399999999999,363.9875,0.0175,66895.93000000001
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,0,past-avg,0.01,659.3775,213.3425,0.01,111338.1575
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,0,past-avg-revisit,0.01,588.38,137.21,0.01,227453.0825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,0,past-avg-total,0.01,671.025,225.2975,0.0125,127051.19
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,0,random,0.01,588.38,137.21,0.01,227453.0825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,1,none,0.01,834.8399999999999,363.9875,0.0175,66895.93000000001
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,1,past-avg,0.01,659.3775,213.3425,0.01,111338.1575
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,1,past-avg-revisit,0.01,588.38,137.21,0.01,227453.0825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,1,past-avg-total,0.01,671.025,225.2975,0.01,127051.19
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,1000,1,4,1,random,0.01,588.38,137.21,0.01,227453.0825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,0,none,0.0,639.165,183.1275,0.01,82934.865
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,0,past-avg,0.0,632.555,176.1025,0.01,99331.9475
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,0,past-avg-revisit,0.0,619.99,162.4775,0.01,107012.6725
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,0,past-avg-total,0.0,629.3475,172.4325,0.01,103040.935
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,0,random,0.0,619.99,162.4775,0.01,107012.6725
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,1,none,0.0,639.165,183.1275,0.01,82934.865
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,1,past-avg,0.0,632.555,176.1025,0.01,99331.9475
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,1,past-avg-revisit,0.0,619.99,162.4775,0.01,107012.6725
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,1,past-avg-total,0.0,629.3475,172.4325,0.01,103040.935
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,2000,1,4,1,random,0.0,619.99,162.4775,0.01,107012.6725
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,0,none,0.0,690.725,232.7925,0.01,93022.9825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,0,past-avg,0.0,690.35,232.1575,0.01,97485.7025
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,0,past-avg-revisit,0.0,690.485,232.3275,0.01,101190.19499999999
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,0,past-avg-total,0.0,693.5775,235.4125,0.01,101625.2175
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,0,random,0.0,690.485,232.3275,0.01,101190.19499999999
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,1,none,0.0,690.725,232.7925,0.01,93022.9825
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,1,past-avg,0.0,690.35,232.1575,0.01,97485.7025
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,1,past-avg-revisit,0.0,690.485,232.3275,0.01,101190.19499999999
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,1,past-avg-total,0.0,693.5775,235.4125,0.01,101625.2175
P2PCollector+nearest (k=0),0,RUSH_HOUR,39,1,3000,1,4,1,random,0.0,690.485,232.3275,0.01,101190.19499999999
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,0,none,2.3925,3109.4025,1266.395,2.795,241885.825
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,0,past-avg,3.185,3311.83,1583.81,3.6525,292509.9925
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-revisit,1.4224999999999999,2439.23,629.605,1.8875,485912.0525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-total,3.0549999999999997,3281.5625,1550.8825,3.51,344370.065
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,0,random,1.4525,2439.23,629.605,1.9200000000000002,485912.0525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,1,none,2.285,3109.4025,1266.395,2.6799999999999997,241885.825
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,1,past-avg,3.085,3311.83,1583.81,3.535,292509.9925
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-revisit,1.4075,2439.23,629.605,1.865,485912.0525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-total,3.0125,3281.5625,1550.8825,3.465,344370.065
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,1000,1,4,1,random,1.4249999999999998,2439.23,629.605,1.895,485912.0525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,0,none,1.9625,2610.2275,803.2825,2.3825,265813.2275
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,0,past-avg,3.0025,3129.675,1378.1575,3.465,297057.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-revisit,1.2725,2511.1225,698.9175,1.7225,446679.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-total,2.9575,3121.2925,1365.2875,3.43,349929.6975
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,0,random,1.2475,2511.1225,698.9175,1.7,446679.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,1,none,2.145,2610.2275,803.2825,2.5675,265813.2275
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,1,past-avg,4.2225,3129.675,1378.1575,5.0575,297057.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-revisit,1.2675,2511.1225,698.9175,1.7325,446679.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-total,3.2175000000000002,3121.2925,1365.2875,3.7424999999999997,349929.6975
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,2000,1,4,1,random,1.26,2511.1225,698.9175,1.705,446679.5425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,0,none,1.29,2681.465,875.6025,1.6975,277380.8425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,0,past-avg,2.7725,3053.6625,1282.645,3.255,306646.4325
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-revisit,1.3125,2661.2725,854.0899999999999,1.7775,447150.155
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-total,2.7625,3057.085,1286.775,3.2575,361936.3525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,0,random,1.2625,2661.2725,854.0899999999999,1.7225,447150.155
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,1,none,1.4,2681.465,875.6025,1.8475,277380.8425
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,1,past-avg,2.6425,3053.6625,1282.645,3.0925000000000002,306646.4325
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-revisit,1.24,2661.2725,854.0899999999999,1.6925000000000001,447150.155
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-total,2.665,3057.085,1286.775,3.14,361936.3525
P2PCollector+nearest (k=0),0,RUSH_HOUR,1685,1,3000,1,4,1,random,1.2325,2661.2725,854.0899999999999,1.685,447150.155
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,0,none,0.02,1650.16,1265.735,0.02,37614.0175
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg,0.01,510.485,117.245,0.01,103749.1
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-revisit,0.01,527.6424999999999,139.6475,0.01,294640.3625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-total,0.01,514.5275,120.9025,0.01,116114.315
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,0,random,0.01,527.6424999999999,139.6475,0.01,294640.3625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,1,none,0.02,1650.16,1265.735,0.02,37614.0175
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg,0.01,510.485,117.245,0.01,103749.1
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-revisit,0.01,527.6424999999999,139.6475,0.01,294640.3625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-total,0.01,514.5275,120.9025,0.01,116114.315
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,1000,1,4,1,random,0.01,527.6424999999999,139.6475,0.01,294640.3625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,0,none,0.0125,895.8525,534.8275,0.02,70222.7575
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg,0.0,557.3425,162.5525,0.01,90947.69750000001
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-revisit,0.0,569.575,175.3175,0.01,119891.5025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-total,0.0,557.6175000000001,162.89499999999998,0.01,96355.08
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,0,random,0.0,569.575,175.3175,0.01,119891.5025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,1,none,0.0125,895.8525,534.8275,0.02,70222.7575
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg,0.0,557.3425,162.5525,0.01,90947.69750000001
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-revisit,0.0,569.575,175.3175,0.01,119891.5025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-total,0.0,557.6175000000001,162.89499999999998,0.01,96355.08
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,2000,1,4,1,random,0.0,569.575,175.3175,0.01,119891.5025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,0,none,0.0,648.4075,253.31,0.01,87534.0675
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg,0.0,645.2375,250.14,0.01,90568.755
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-revisit,0.0,646.595,251.5,0.01,96144.7
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-total,0.0,642.4625,247.3675,0.01,96324.19
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,0,random,0.0,646.595,251.5,0.01,96144.7
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,1,none,0.0,648.4075,253.31,0.01,87534.0675
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg,0.0,645.2375,250.14,0.01,90568.755
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-revisit,0.0,646.595,251.5,0.01,96144.7
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-total,0.0,642.4625,247.3675,0.01,96324.19
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,39,1,3000,1,4,1,random,0.0,646.595,251.5,0.01,96144.7
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,none,3.5275,8239.744999999999,6412.625,3.9699999999999998,82275.76999999999
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg,2.7675,1987.4025,418.8025,3.245,352034.32
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-revisit,3.6575,4841.8175,3582.55,4.245,755393.2025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-total,2.5675,1740.3275,143.5875,3.05,436809.875
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,random,3.7075,4841.8175,3582.55,4.305,755393.2025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,none,3.4625,8239.744999999999,6412.625,3.89,82275.76999999999
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg,2.6525,1987.4025,418.8025,3.115,352034.32
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-revisit,3.5925000000000002,4841.8175,3582.55,4.165,755393.2025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-total,2.51,1740.3275,143.5875,2.9775,436809.875
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,random,3.7424999999999997,4841.8175,3582.55,4.335,755393.2025
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,none,3.365,7420.08,5927.5575,3.7925,110784.4575
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg,1.69,1958.3025,376.1125,2.1325,333032.8425
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-revisit,3.51,4542.8150000000005,3261.7825000000003,4.065,747075.06
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-total,1.3925,1792.265,190.8075,1.865,488591.2125
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,random,3.5300000000000002,4542.8150000000005,3261.7825000000003,4.1,747075.06
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,none,3.4575,7420.08,5927.5575,3.8825,110784.4575
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg,2.3375,1958.3025,376.1125,2.9825,333032.8425
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-revisit,3.5725,4542.8150000000005,3261.7825000000003,4.1525,747075.06
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-total,1.4275,1792.265,190.8075,1.9025,488591.2125
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,random,3.5525,4542.8150000000005,3261.7825000000003,4.115,747075.06
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,none,3.255,6628.2975,5242.6675,3.68,141524.895
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg,1.5,1948.39,354.9125,1.94,332632.2625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-revisit,3.4225,4215.8475,2892.3500000000004,4.01,739424.6849999999
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-total,1.3875,1872.955,269.705,1.875,497718.52749999997
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,random,3.4050000000000002,4215.8475,2892.3500000000004,3.98,739424.6849999999
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,none,3.33,6628.2975,5242.6675,3.7775,141524.895
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg,1.4425,1948.39,354.9125,1.885,332632.2625
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-revisit,3.38,4215.8475,2892.3500000000004,3.9625000000000004,739424.6849999999
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-total,1.2850000000000001,1872.955,269.705,1.7525,497718.52749999997
P2PCollector+nearest (k=0),0,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,random,3.385,4215.8475,2892.3500000000004,3.965,739424.6849999999
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,0,none,0.02,2332.5550000000003,1754.605,0.02,29315.1325
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg,0.01,581.2475,136.1975,0.01,114950.175
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-revisit,0.01,587.2975,149.26,0.01,336579.945
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-total,0.005,556.0,113.9225,0.01,136819.9575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,0,random,0.01,587.2975,149.26,0.01,336579.945
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,1,none,0.02,2332.5550000000003,1754.605,0.02,29315.1325
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg,0.01,581.2475,136.1975,0.01,114950.175
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-revisit,0.01,587.2975,149.26,0.01,336579.945
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-total,0.005,556.0,113.9225,0.01,136819.9575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,1000,1,4,1,random,0.01,587.2975,149.26,0.01,336579.945
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,0,none,0.02,1367.6,928.6600000000001,0.02,65706.20000000001
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg,0.0,615.8275,170.5725,0.01,103310.32250000001
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-revisit,0.0,629.04,184.45,0.01,143899.1625
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-total,0.0,614.44,169.01,0.01,106445.2575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,0,random,0.0,629.04,184.45,0.01,143899.1625
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,1,none,0.02,1367.6,928.6600000000001,0.02,65706.20000000001
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg,0.0,615.8275,170.5725,0.01,103310.32250000001
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-revisit,0.0,629.04,184.45,0.01,143899.1625
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-total,0.0,614.44,169.01,0.01,106445.2575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,2000,1,4,1,random,0.0,629.04,184.45,0.01,143899.1625
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,0,none,0.01,776.3575000000001,341.465,0.01,90360.275
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg,0.0,675.935,230.085,0.01,101125.815
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-revisit,0.0,683.3175,237.54,0.01,105547.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-total,0.0,675.2825,229.3775,0.01,103123.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,0,random,0.0,683.3175,237.54,0.01,105547.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,1,none,0.01,776.3575000000001,341.465,0.01,90360.275
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg,0.0,675.935,230.085,0.01,101125.815
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-revisit,0.0,683.3175,237.54,0.01,105547.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-total,0.0,675.2825,229.3775,0.01,103123.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,39,1,3000,1,4,1,random,0.0,683.3175,237.54,0.01,105547.8875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,0,none,4.2775,11112.0125,9223.5475,4.755,53026.14
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg,3.7875,4918.8975,3595.36,4.3,283865.5125
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-revisit,3.9125,5978.0625,4462.5025000000005,4.515,775862.9875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-total,3.5324999999999998,3947.9275,2442.3450000000003,4.0475,400333.5
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,0,random,4.0025,5978.0625,4462.5025000000005,4.6225,775862.9875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,1,none,4.2075,11112.0125,9223.5475,4.6725,53026.14
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg,3.6675,4918.8975,3595.36,4.1725,283865.5125
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-revisit,3.93,5978.0625,4462.5025000000005,4.5225,775862.9875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-total,3.4225000000000003,3947.9275,2442.3450000000003,3.9175,400333.5
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,1000,1,4,1,random,3.9675000000000002,5978.0625,4462.5025000000005,4.5649999999999995,775862.9875
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,0,none,4.175,10521.735,8477.0175,4.640000000000001,73573.965
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg,3.76,4683.3425,3303.245,4.2675,291712.91500000004
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-revisit,3.6125,5200.3,3698.83,4.1975,757634.6525
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-total,3.325,3178.47,1542.45,3.8375,441342.935
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,0,random,3.6125,5200.3,3698.83,4.1850000000000005,757634.6525
