metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,sumMean,sumStd,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241629,172.8656,175.29943333333333,4837882.91,26473.01415182259,27762.0,27762,27762,476.2666666666667,10.412705913663576,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.589443497265964,77.56081666666667,79.62206666666665,2169402.2800000003,16364.0861629422,27762.0,27762,27762,210.25,4.649764364134524,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,0,4,1,1,2000,True,random,random,10,85.64650666666667,1.0772770960237155,83.79036666666666,86.90273333333333,2377718.333333333,29907.41228401705,27762.0,27762,27762,363.395,6.641921901318158,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,0,1,2000,False,none,none,10,174.89030166666666,0.949562043313576,173.52366666666666,175.95371666666668,4855304.553333333,26361.712476875302,27762.0,27762,27762,477.2466666666667,9.304345858353075,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.42125348876087687,77.67795,79.13325,2170493.625,11694.902121939367,27762.0,27762,27762,214.23000000000002,12.654396591162293,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241679,172.8656,175.29943333333333,4837882.91,26473.014151822437,27762.0,27762,27762,476.2666666666667,10.412705913663576,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.5894434972659671,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942176,27762.0,27762,27762,210.25,4.649764364134519,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,0,1,2000,True,random,random,10,85.64650666666667,1.0772770960237157,83.79036666666666,86.90273333333333,2377718.333333333,29907.412284017137,27762.0,27762,27762,363.395,6.641921901318166,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,1,1,2000,False,none,none,10,174.89030166666666,0.949562043313577,173.52366666666666,175.95371666666668,4855304.553333333,26361.712476875335,27762.0,27762,27762,477.2466666666667,9.304345858353072,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.4212534887608748,77.67795,79.13325,2170493.625,11694.902121939385,27762.0,27762,27762,214.23000000000002,12.654396591162287,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241688,172.8656,175.29943333333333,4837882.91,26473.01415182278,27762.0,27762,27762,476.2666666666667,10.41270591366359,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.5894434972659657,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942187,27762.0,27762,27762,210.25,4.649764364134523,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,greedy,1,4,1,1,2000,True,random,random,10,85.64650666666667,1.0772770960237117,83.79036666666666,86.90273333333333,2377718.333333333,29907.412284017006,27762.0,27762,27762,363.395,6.641921901318176,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,0,1,2000,False,none,none,10,174.89030166666666,0.9495620433135774,173.52366666666666,175.95371666666668,4855304.553333333,26361.71247687526,27762.0,27762,27762,477.2466666666667,9.30434585835307,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.4212534887608751,77.67795,79.13325,2170493.625,11694.902121939444,27762.0,27762,27762,214.23000000000002,12.654396591162286,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241659,172.8656,175.29943333333333,4837882.91,26473.01415182275,27762.0,27762,27762,476.2666666666667,10.412705913663599,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.5894434972659673,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942263,27762.0,27762,27762,210.25,4.649764364134516,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,0,1,2000,True,random,random,10,85.64650666666667,1.0772770960237192,83.79036666666666,86.90273333333333,2377718.333333333,29907.412284016973,27762.0,27762,27762,363.395,6.64192190131816,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,1,1,2000,False,none,none,10,174.89030166666666,0.9495620433135742,173.52366666666666,175.95371666666668,4855304.553333333,26361.712476875335,27762.0,27762,27762,477.2466666666667,9.304345858353065,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.42125348876087754,77.67795,79.13325,2170493.625,11694.902121939384,27762.0,27762,27762,214.23000000000002,12.654396591162287,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241647,172.8656,175.29943333333333,4837882.91,26473.014151822685,27762.0,27762,27762,476.2666666666667,10.412705913663588,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.589443497265966,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942307,27762.0,27762,27762,210.25,4.64976436413452,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,0,4,1,1,2000,True,random,random,10,85.64650666666667,1.0772770960237106,83.79036666666666,86.90273333333333,2377718.333333333,29907.41228401707,27762.0,27762,27762,363.395,6.641921901318167,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,0,1,2000,False,none,none,10,174.89030166666666,0.9495620433135793,173.52366666666666,175.95371666666668,4855304.553333333,26361.712476875236,27762.0,27762,27762,477.2466666666667,9.304345858353079,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.4212534887608755,77.67795,79.13325,2170493.625,11694.902121939363,27762.0,27762,27762,214.23000000000002,12.654396591162286,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.953568751624161,172.8656,175.29943333333333,4837882.91,26473.014151822732,27762.0,27762,27762,476.2666666666667,10.412705913663599,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.5894434972659626,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942203,27762.0,27762,27762,210.25,4.6497643641345165,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,0,1,2000,True,random,random,10,85.64650666666667,1.0772770960237115,83.79036666666666,86.90273333333333,2377718.333333333,29907.412284017115,27762.0,27762,27762,363.395,6.641921901318159,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,1,1,2000,False,none,none,10,174.89030166666666,0.9495620433135766,173.52366666666666,175.95371666666668,4855304.553333333,26361.71247687526,27762.0,27762,27762,477.2466666666667,9.304345858353072,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,78.18217833333333,0.4212534887608767,77.67795,79.13325,2170493.625,11694.902121939389,27762.0,27762,27762,214.23000000000002,12.654396591162282,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,174.26276666666666,0.9535687516241661,172.8656,175.29943333333333,4837882.91,26473.01415182265,27762.0,27762,27762,476.2666666666667,10.412705913663588,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,78.14286999999999,0.5894434972659676,77.56081666666667,79.62206666666665,2169402.2800000003,16364.086162942314,27762.0,27762,27762,210.25,4.64976436413452,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,2000,nearest,1,4,1,1,2000,True,random,random,10,85.64650666666667,1.0772770960237108,83.79036666666666,86.90273333333333,2377718.333333333,29907.412284017042,27762.0,27762,27762,363.395,6.641921901318167,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,0,1,2000,False,none,none,10,163.388555,1.0635227104394063,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268543,27762.0,27762,27762,471.2166666666667,9.407237166730267,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544346,71.24118333333332,73.15066666666667,2005052.3699999999,15569.45411755232,27762.0,27762,27762,206.75833333333335,5.983543532880538,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.1137027741660581,161.15328333333335,164.18746666666667,4524113.008333334,30918.615745039293,27762.0,27762,27762,471.1,11.588055259246815,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274929031,71.0825,73.98700000000001,2001086.015,22627.64349489226,27762.0,27762,27762,202.72,4.156705129169527,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,0,1,2000,True,random,random,10,72.98380833333333,0.8437958912348525,71.23293333333332,74.19548333333334,2026176.4866666668,23425.445271155662,27762.0,27762,27762,346.0366666666667,6.937693607575403,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,1,1,2000,False,none,none,10,163.388555,1.0635227104394074,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268612,27762.0,27762,27762,471.2166666666667,9.407237166730269,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544346,71.24118333333332,73.15066666666667,2005052.3699999999,15569.454117552354,27762.0,27762,27762,206.75833333333335,5.983543532880536,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.1137027741660621,161.15328333333335,164.18746666666667,4524113.008333334,30918.615745039548,27762.0,27762,27762,471.1,11.58805525924683,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274929049,71.0825,73.98700000000001,2001086.015,22627.643494892272,27762.0,27762,27762,202.72,4.156705129169521,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,0,4,1,1,2000,True,random,random,10,72.98380833333333,0.8437958912348519,71.23293333333332,74.19548333333334,2026176.4866666668,23425.445271155542,27762.0,27762,27762,346.0366666666667,6.937693607575395,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,0,1,2000,False,none,none,10,163.388555,1.063522710439407,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268656,27762.0,27762,27762,471.2166666666667,9.407237166730264,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544363,71.24118333333332,73.15066666666667,2005052.3699999999,15569.454117552319,27762.0,27762,27762,206.75833333333335,5.983543532880543,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.1137027741660566,161.15328333333335,164.18746666666667,4524113.008333334,30918.615745039326,27762.0,27762,27762,471.1,11.588055259246829,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274929001,71.0825,73.98700000000001,2001086.015,22627.643494892378,27762.0,27762,27762,202.72,4.156705129169522,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,0,1,2000,True,random,random,10,72.98380833333333,0.8437958912348551,71.23293333333332,74.19548333333334,2026176.4866666668,23425.445271155662,27762.0,27762,27762,346.0366666666667,6.9376936075754,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,1,1,2000,False,none,none,10,163.388555,1.0635227104394036,161.4756833333333,164.44863333333333,4535993.088333333,29525.46393026862,27762.0,27762,27762,471.2166666666667,9.407237166730278,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544369,71.24118333333332,73.15066666666667,2005052.3699999999,15569.45411755233,27762.0,27762,27762,206.75833333333335,5.983543532880538,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.1137027741660601,161.15328333333335,164.18746666666667,4524113.008333334,30918.615745039217,27762.0,27762,27762,471.1,11.588055259246834,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274929024,71.0825,73.98700000000001,2001086.015,22627.64349489231,27762.0,27762,27762,202.72,4.156705129169516,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,greedy,1,4,1,1,2000,True,random,random,10,72.98380833333333,0.8437958912348611,71.23293333333332,74.19548333333334,2026176.4866666668,23425.44527115558,27762.0,27762,27762,346.0366666666667,6.9376936075754045,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,0,1,2000,False,none,none,10,163.388555,1.0635227104394063,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268394,27762.0,27762,27762,471.2166666666667,9.407237166730269,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544352,71.24118333333332,73.15066666666667,2005052.3699999999,15569.45411755233,27762.0,27762,27762,206.75833333333335,5.983543532880536,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.1137027741660597,161.15328333333335,164.18746666666667,4524113.008333334,30918.61574503932,27762.0,27762,27762,471.1,11.588055259246829,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274929051,71.0825,73.98700000000001,2001086.015,22627.643494892363,27762.0,27762,27762,202.72,4.156705129169513,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,0,1,2000,True,random,random,10,72.98380833333333,0.8437958912348525,71.23293333333332,74.19548333333334,2026176.4866666668,23425.445271155575,27762.0,27762,27762,346.0366666666667,6.937693607575396,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,1,1,2000,False,none,none,10,163.388555,1.063522710439404,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268623,27762.0,27762,27762,471.2166666666667,9.407237166730278,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.560817739654435,71.24118333333332,73.15066666666667,2005052.3699999999,15569.45411755233,27762.0,27762,27762,206.75833333333335,5.983543532880542,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,162.96062999999998,1.113702774166057,161.15328333333335,164.18746666666667,4524113.008333334,30918.615745039388,27762.0,27762,27762,471.1,11.588055259246827,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,72.08003833333333,0.8150587274928998,71.0825,73.98700000000001,2001086.015,22627.643494892305,27762.0,27762,27762,202.72,4.156705129169519,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,0,4,1,1,2000,True,random,random,10,72.98380833333333,0.8437958912348514,71.23293333333332,74.19548333333334,2026176.4866666668,23425.445271155502,27762.0,27762,27762,346.0366666666667,6.9376936075754,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,1,4,0,1,2000,False,none,none,10,163.388555,1.0635227104394032,161.4756833333333,164.44863333333333,4535993.088333333,29525.463930268626,27762.0,27762,27762,471.2166666666667,9.407237166730264,,10,
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,72.22290666666666,0.5608177396544344,71.24118333333332,73.15066666666667,2005052.3699999999,15569.454117552305,27762.0,27762,27762,206.75833333333335,5.98354353288054,,10,
